IP,Time,URL,Status,Method,HTTP
10.128.2.1,2017-11-29 16:23:11,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 16:23:12,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 16:23:12,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 16:23:13,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,302,GET,HTTP/1.1
10.129.2.1,2017-11-29 16:23:13,/countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 16:23:22,/,302,GET,HTTP/1.1
10.131.0.1,2017-11-29 16:23:23,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 16:23:23,/js/vendor/jquery-1.12.0.min.js,206,GET,HTTP/1.1
10.131.0.1,2017-11-29 16:23:24,/js/vendor/jquery-1.12.0.min.js,206,GET,HTTP/1.1
10.131.2.1,2017-11-29 16:23:48,/,302,GET,HTTP/1.1
10.130.2.1,2017-11-29 16:23:48,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 16:23:49,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 16:23:49,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 16:23:49,/css/normalize.css,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 16:23:50,/css/main.css,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 16:23:50,/css/style.css,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 16:23:51,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 16:23:51,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 16:23:51,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 16:23:56,/fonts/fontawesome-webfont.woff2?v=4.6.3,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 16:28:11,/,302,GET,HTTP/1.1
10.129.2.1,2017-11-29 16:28:11,/login.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 16:28:12,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 16:28:12,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 16:28:12,/css/normalize.css,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 16:28:12,/css/main.css,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 16:28:12,/css/style.css,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 16:28:13,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 16:28:13,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 16:28:13,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 16:28:21,/fonts/fontawesome-webfont.woff2?v=4.6.3,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 16:28:40,/login.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 16:29:12,/sign.php,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 16:37:50,/contest.php,302,GET,HTTP/1.1
10.130.2.1,2017-11-29 16:37:51,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 16:37:51,/contest.php,302,GET,HTTP/1.1
10.130.2.1,2017-11-29 16:37:51,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 16:37:54,/,302,GET,HTTP/1.1
10.131.2.1,2017-11-29 16:37:54,/login.php,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 16:38:16,/home.php,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 16:38:27,/contest.php,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 16:38:30,/home.php,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 16:40:36,/,302,GET,HTTP/1.1
10.131.2.1,2017-11-29 16:40:44,/login.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 16:40:45,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 16:40:45,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 16:43:36,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,302,GET,HTTP/1.1
10.131.0.1,2017-11-29 16:43:37,/countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 16:43:40,/home.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 16:43:48,/archive.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 16:43:54,/home.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 16:44:05,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,302,GET,HTTP/1.1
10.129.2.1,2017-11-29 16:44:06,/countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 16:44:17,/home.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 16:44:21,/contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 16:44:25,/contestsubmission.php?id=13,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 16:44:34,/home.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 16:44:41,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,302,GET,HTTP/1.1
10.131.2.1,2017-11-29 16:44:43,/countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 16:45:00,/,302,GET,HTTP/1.1
10.128.2.1,2017-11-29 16:45:00,/login.php,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 16:45:01,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 16:45:01,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 16:45:01,/css/normalize.css,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 16:45:02,/css/style.css,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 16:45:02,/css/main.css,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 16:45:02,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 16:45:02,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 16:45:02,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 16:45:06,/fonts/fontawesome-webfont.woff2?v=4.6.3,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 16:45:40,/process.php,302,POST,HTTP/1.1
10.130.2.1,2017-11-29 16:45:41,/login.php?value=fail,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 16:45:56,/process.php,302,POST,HTTP/1.1
10.130.2.1,2017-11-29 16:45:56,/login.php?value=fail,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 16:46:06,/process.php,302,POST,HTTP/1.1
10.130.2.1,2017-11-29 16:46:07,/login.php?value=fail,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 16:46:17,/process.php,302,POST,HTTP/1.1
10.128.2.1,2017-11-29 16:46:19,/login.php?value=fail,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 16:46:29,/process.php,302,POST,HTTP/1.1
10.128.2.1,2017-11-29 16:46:29,/login.php?value=fail,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 17:00:05,/,302,GET,HTTP/1.1
10.130.2.1,2017-11-29 17:00:06,/login.php,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 17:00:06,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 17:00:06,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:00:06,/css/normalize.css,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:00:06,/css/style.css,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 17:00:06,/css/main.css,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 17:00:06,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:00:08,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 17:00:08,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:01:06,/home.php,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 17:24:02,/,302,GET,HTTP/1.1
10.129.2.1,2017-11-29 17:24:02,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 17:24:03,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:24:03,/css/normalize.css,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 17:24:03,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 17:24:03,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:24:03,/css/main.css,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:24:03,/css/style.css,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:24:03,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:24:04,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 17:24:08,/fonts/fontawesome-webfont.woff2?v=4.6.3,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:25:09,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:25:12,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 17:30:21,/,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:31:21,/sign.php,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 17:32:02,/action.php,302,POST,HTTP/1.1
10.128.2.1,2017-11-29 17:32:04,/login.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 17:32:16,/process.php,302,POST,HTTP/1.1
10.129.2.1,2017-11-29 17:32:16,/home.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 17:32:17,/bootstrap-3.3.7/js/bootstrap.js,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:32:17,/js/vendor/moment.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:32:43,/archive.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 17:33:04,/description.php?id=72,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 17:34:26,/archive.php,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:34:32,/description.php?id=62,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 17:35:39,/compiler.php,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 17:35:43,/home.php,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 17:36:02,/contest.php,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 17:36:10,/home.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:39:42,/archive.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:39:50,/home.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:45:41,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:45:41,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:45:42,/css/style.css,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 17:48:00,/home.php,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 17:48:48,/home.php,302,GET,HTTP/1.1
10.130.2.1,2017-11-29 17:48:49,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 17:48:49,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 17:48:49,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:48:49,/css/normalize.css,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:48:49,/css/style.css,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 17:48:49,/css/main.css,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 17:48:49,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:48:49,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 17:48:49,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:48:50,/fonts/fontawesome-webfont.woff2?v=4.6.3,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:48:51,/img/ruet.png,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:48:53,/home.php,302,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:48:54,/login.php,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:49:13,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 17:49:16,/login.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 17:49:18,/sign.php,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:54:21,/home.php,302,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:54:21,/login.php,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:54:29,/home.php,302,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:54:30,/login.php,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:54:38,/login.php,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:54:43,/home.php,302,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:54:43,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 17:55:00,/,302,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:55:00,/login.php,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:55:01,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 17:55:01,/css/normalize.css,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 17:55:01,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:55:01,/css/main.css,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 17:55:01,/css/style.css,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 17:55:01,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 17:55:02,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:55:02,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 17:55:03,/fonts/fontawesome-webfont.woff2?v=4.6.3,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 17:55:09,/login.php,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:55:12,/login.php,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:55:13,/home.php,302,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:55:14,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:55:58,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:56:01,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:56:03,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:56:04,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:56:05,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:56:21,/sign.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 17:56:43,/action.php,302,POST,HTTP/1.1
10.128.2.1,2017-11-29 17:56:45,/login.php,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:57:38,/process.php,302,POST,HTTP/1.1
10.131.2.1,2017-11-29 17:57:39,/home.php,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:57:39,/bootstrap-3.3.7/js/bootstrap.js,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 17:57:39,/js/vendor/moment.min.js,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 17:57:52,/contest.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 17:57:56,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,302,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:57:56,/countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 17:58:13,/contest.php,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 17:58:23,/profile.php?user=ksrsingh,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 17:58:23,/js/jquery.min.js,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:58:23,/js/chart.min.js,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:58:36,/edit.php?name=ksrsingh,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:58:44,/profile.php?user=ksrsingh,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 17:58:45,/archive.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:00:13,/home.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:12:11,/contest.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:12:12,/archive.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:12:21,/description.php?id=55,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:12:26,/submit.php?id=55,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:12:35,/description.php?id=55,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:13:02,/archive.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:13:07,/description.php?id=64,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 18:15:39,/,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:17:50,/submit.php?id=64,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:17:54,/description.php?id=64,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:17:57,/submit.php?id=64,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:18:05,/pcompile.php,200,POST,HTTP/1.1
10.131.0.1,2017-11-29 18:20:45,/allsubmission.php,200,POST,HTTP/1.1
10.131.0.1,2017-11-29 18:22:34,/home.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:22:37,/archive.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:22:39,/allsubmission.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:22:44,/showcode.php?id=285&nm=ksrsingh,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:22:48,/allsubmission.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:22:53,/description.php?name=RUET,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:23:01,/archive.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:23:09,/logout.php,302,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:23:09,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:23:17,/process.php,302,POST,HTTP/1.1
10.131.0.1,2017-11-29 18:23:18,/home.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:23:21,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:23:24,/details.php?id=44,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 18:24:57,/profile.php?user=shawon,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 18:25:02,/allsubmission.php?name=shawon,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 18:25:07,/profile.php?user=shawon,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 18:25:15,/contestsubmission.php?id=3&show=shawon,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 18:25:27,/logout.php,302,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:25:27,/logout.php,302,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:25:27,/login.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:25:59,/home.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:26:01,/archive.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:26:04,/description.php?id=55,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:26:08,/archive.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:26:10,/allsubmission.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:26:12,/description.php?name=RUET,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:26:17,/home.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:26:28,/contest.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:27:33,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:27:43,/details.php?id=41,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:27:52,/home.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:28:09,/home.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:28:20,/archive.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:28:27,/archive.php?page=2,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:28:32,/home.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:40:15,/,302,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:40:16,/login.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 18:40:16,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 18:40:16,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:40:16,/css/normalize.css,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 18:40:16,/css/style.css,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:40:16,/css/main.css,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 18:40:16,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:40:17,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:40:17,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:40:18,/fonts/fontawesome-webfont.woff2?v=4.6.3,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:40:25,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 18:40:27,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 18:40:40,/process.php,302,POST,HTTP/1.1
10.130.2.1,2017-11-29 18:40:41,/login.php?value=fail,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 19:02:03,/,302,GET,HTTP/1.1
10.129.2.1,2017-11-29 19:02:03,/login.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 19:02:03,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 19:02:03,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 19:02:04,/css/normalize.css,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 19:02:04,/css/main.css,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 19:02:04,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 19:02:04,/css/style.css,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 19:02:04,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 19:02:04,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 19:02:06,/fonts/fontawesome-webfont.woff2?v=4.6.3,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 19:02:33,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 19:02:35,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 19:02:37,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 19:02:38,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 19:22:12,/robots.txt,404,GET,HTTP/1.1
10.129.2.1,2017-11-29 21:51:57,/,302,GET,HTTP/1.1
10.131.0.1,2017-11-29 21:51:57,/login.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 21:51:57,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 21:51:57,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 21:51:57,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 21:51:57,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 21:51:57,/css/normalize.css,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 21:51:57,/css/style.css,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 21:51:57,/img/ruet.png,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 21:51:57,/css/main.css,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 21:51:57,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 21:51:57,/css/normalize.css,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 21:51:57,/fonts/fontawesome-webfont.woff?v=4.6.3,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 21:52:20,/process.php,302,POST,HTTP/1.1
10.128.2.1,2017-11-29 21:52:20,/home.php,200,GET,HTTP/1.1
10.129.2.1,2017-11-29 21:52:20,/bootstrap-3.3.7/js/bootstrap.js,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 21:52:20,/js/vendor/moment.min.js,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 21:52:36,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 21:53:01,/home.php,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 21:53:26,/process.php,302,POST,HTTP/1.1
10.130.2.1,2017-11-29 21:53:26,/home.php,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 21:53:33,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,302,GET,HTTP/1.1
10.130.2.1,2017-11-29 21:53:33,/countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 22:21:16,/,302,GET,HTTP/1.1
10.130.2.1,2017-11-29 22:21:16,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 22:21:17,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 22:21:17,/css/normalize.css,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 22:21:17,/css/main.css,200,GET,HTTP/1.1
10.131.0.1,2017-11-29 22:21:17,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.130.2.1,2017-11-29 22:21:17,/css/style.css,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 22:21:17,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2017-11-29 22:21:17,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.131.2.1,2017-11-29 22:21:18,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.129.2.1,2017-11-30 03:22:03,/,302,GET,HTTP/1.1
